Device_id,kernel_name,kernel_type,stream_id,task_id,task_time(us),task_start(us),task_stop(us)
0,Abs15,KERNEL_AIVEC,1,44,3.791,1763720841332106.657	,1763720841332110.448	
0,Equal16,KERNEL_AIVEC,1,45,4.541,1763720841808340.511	,1763720841808345.052	
0,ReduceAny17,KERNEL_AIVEC,1,46,3.958,1763720842254081.469	,1763720842254085.427	
0,Abs15,KERNEL_AIVEC,1,47,2.833,1763720842255077.053	,1763720842255079.886	
0,Equal16,KERNEL_AIVEC,1,48,2.645,1763720842255170.365	,1763720842255173.010	
0,ReduceAny17,KERNEL_AIVEC,1,49,1.937,1763720842255252.199	,1763720842255254.136	
0,Cast18,KERNEL_AIVEC,1,50,3.937,1763720842738818.886	,1763720842738822.823	
0,Sub19,KERNEL_AIVEC,1,51,3.666,1763720843215657.699	,1763720843215661.365	
0,Add20,KERNEL_AIVEC,1,52,4.104,1763720843692847.969	,1763720843692852.073	
0,Cast18,KERNEL_AIVEC,1,53,2.166,1763720843693023.094	,1763720843693025.260	
0,RealDiv21,KERNEL_AIVEC,1,54,4.02,1763720844174972.969	,1763720844174976.989	
0,Abs22,KERNEL_AIVEC,1,55,3.875,1763720844620840.740	,1763720844620844.615	
0,Equal23,KERNEL_AIVEC,1,56,4.395,1763720845085567.803	,1763720845085572.198	
0,ReduceAny24,KERNEL_AIVEC,1,57,4.02,1763720845535907.240	,1763720845535911.260	
0,Abs22,KERNEL_AIVEC,1,58,2.229,1763720845536492.136	,1763720845536494.365	
0,Equal23,KERNEL_AIVEC,1,59,2.854,1763720845536618.428	,1763720845536621.282	
0,ReduceAny24,KERNEL_AIVEC,1,60,2.104,1763720845536891.449	,1763720845536893.553	
0,Cast25,KERNEL_AIVEC,1,61,3.77,1763720846008020.219	,1763720846008023.989	
0,Sub26,KERNEL_AIVEC,1,62,472.937,1763720846476714.074	,1763720846477187.011	
0,Add27,KERNEL_AIVEC,1,63,3.625,1763720846957330.449	,1763720846957334.074	
0,Cast25,KERNEL_AIVEC,1,64,2.208,1763720846957487.615	,1763720846957489.823	
0,RealDiv28,KERNEL_AIVEC,1,65,420.604,1763720847415083.115	,1763720847415503.719	
0,Abs22,KERNEL_AIVEC,1,66,2.479,1763720847415503.803	,1763720847415506.282	
0,Equal23,KERNEL_AIVEC,1,67,2.937,1763720847415506.344	,1763720847415509.281	
0,ReduceAny24,KERNEL_AIVEC,1,68,2.27,1763720847415525.824	,1763720847415528.094	
0,Abs22,KERNEL_AIVEC,1,69,2.02,1763720847416248.094	,1763720847416250.114	
0,Equal23,KERNEL_AIVEC,1,70,2.25,1763720847416314.740	,1763720847416316.990	
0,ReduceAny24,KERNEL_AIVEC,1,71,2.0,1763720847416369.844	,1763720847416371.844	
0,Cast25,KERNEL_AIVEC,1,72,2.229,1763720847416669.990	,1763720847416672.219	
0,Sub26,KERNEL_AIVEC,1,73,447.541,1763720847416737.469	,1763720847417185.010	
0,Add27,KERNEL_AIVEC,1,74,2.437,1763720847417185.074	,1763720847417187.511	
0,Cast25,KERNEL_AIVEC,1,75,2.02,1763720847417187.574	,1763720847417189.594	
0,RealDiv28,KERNEL_AIVEC,1,76,426.5,1763720847417189.678	,1763720847417616.178	
0,trans_Cast_12,KERNEL_AIVEC,1,77,7.833,1763720848196207.636	,1763720848196215.469	
0,trans_Cast_13,KERNEL_AIVEC,1,78,2.583,1763720848196258.594	,1763720848196261.177	
0,MatMul29,KERNEL_AICORE,1,79,9.208,1763720848196295.303	,1763720848196304.511	
0,trans_Cast_14,KERNEL_AIVEC,1,80,2.395,1763720848196320.136	,1763720848196322.531	
0,trans_Cast_15,KERNEL_AIVEC,1,81,5.083,1763720848760423.303	,1763720848760428.386	
0,trans_Cast_16,KERNEL_AIVEC,1,82,2.645,1763720848760490.053	,1763720848760492.698	
0,MatMul30,KERNEL_AICORE,1,83,10.708,1763720848760524.407	,1763720848760535.115	
0,trans_Cast_17,KERNEL_AIVEC,1,84,2.479,1763720848760555.532	,1763720848760558.011	
0,Cast31,KERNEL_AIVEC,1,85,381.229,1763720849252168.990	,1763720849252550.219	
0,trans_TransData_18,KERNEL_AIVEC,1,86,598.645,1763720849782056.074	,1763720849782654.719	
0,Conv2D32,KERNEL_AICORE,1,87,3678.104,1763720849782654.782	,1763720849786332.886	
0,Add33,KERNEL_AIVEC,1,88,3.687,1763720850282203.157	,1763720850282206.844	
0,Rsqrt34,KERNEL_AIVEC,1,89,3.812,1763720850754919.907	,1763720850754923.719	
0,Mul35,KERNEL_AIVEC,1,90,4.229,1763720851215392.594	,1763720851215396.823	
0,Mul35,KERNEL_AIVEC,1,91,2.0,1763720851215533.553	,1763720851215535.553	
0,Sub36,KERNEL_AIVEC,1,92,3.812,1763720851687094.532	,1763720851687098.344	
0,trans_TransData_19,KERNEL_AIVEC,1,93,3.812,1763720852201206.261	,1763720852201210.073	
0,Mul37,KERNEL_AIVEC,1,94,1043.27,1763720852201296.324	,1763720852202339.594	
0,trans_TransData_20,KERNEL_AIVEC,1,95,3.729,1763720852712173.615	,1763720852712177.344	
0,Add38,KERNEL_AIVEC,1,96,1106.416,1763720852712270.678	,1763720852713377.094	
0,Relu39,KERNEL_AIVEC,1,97,1160.625,1763720853160750.782	,1763720853161911.407	
0,MaxPoolWithArgmaxV140,KERNEL_AIVEC,1,98,2575.916,1763720853615204.969	,1763720853617780.885	
0,Conv2D41,KERNEL_AICORE,1,99,559.125,1763720854103385.907	,1763720854103945.032	
0,Add33,KERNEL_AIVEC,1,100,2.916,1763720854103945.094	,1763720854103948.010	
0,Rsqrt34,KERNEL_AIVEC,1,101,2.354,1763720854103948.074	,1763720854103950.428	
0,Mul35,KERNEL_AIVEC,1,102,2.666,1763720854103950.490	,1763720854103953.156	
0,Mul35,KERNEL_AIVEC,1,103,2.083,1763720854103953.240	,1763720854103955.323	
0,Sub36,KERNEL_AIVEC,1,104,2.395,1763720854103955.407	,1763720854103957.802	
0,trans_TransData_21,KERNEL_AIVEC,1,105,4.02,1763720854604063.803	,1763720854604067.823	
0,Mul42,KERNEL_AIVEC,1,106,189.666,1763720854604117.386	,1763720854604307.052	
0,trans_TransData_22,KERNEL_AIVEC,1,107,4.0,1763720855100853.990	,1763720855100857.990	
0,Add43,KERNEL_AIVEC,1,108,133.312,1763720855100906.324	,1763720855101039.636	
0,Relu44,KERNEL_AIVEC,1,109,130.104,1763720855576818.261	,1763720855576948.365	
0,Conv2D41,KERNEL_AICORE,1,110,407.02,1763720855577023.803	,1763720855577430.823	
0,Add33,KERNEL_AIVEC,1,111,2.604,1763720855577430.886	,1763720855577433.490	
0,Rsqrt34,KERNEL_AIVEC,1,112,2.437,1763720855577433.574	,1763720855577436.011	
0,Mul35,KERNEL_AIVEC,1,113,2.52,1763720855577436.094	,1763720855577438.614	
0,Mul35,KERNEL_AIVEC,1,114,2.083,1763720855577438.699	,1763720855577440.782	
0,Sub36,KERNEL_AIVEC,1,115,2.375,1763720855577440.865	,1763720855577443.240	
0,trans_TransData_21,KERNEL_AIVEC,1,116,2.291,1763720855577443.303	,1763720855577445.594	
0,Mul42,KERNEL_AIVEC,1,117,135.208,1763720855577453.719	,1763720855577588.927	
0,trans_TransData_22,KERNEL_AIVEC,1,118,2.187,1763720855577588.990	,1763720855577591.177	
0,Add43,KERNEL_AIVEC,1,119,133.479,1763720855577591.261	,1763720855577724.740	
0,Add45,KERNEL_AIVEC,1,120,377.02,1763720856036188.990	,1763720856036566.010	
0,Relu44,KERNEL_AIVEC,1,121,144.937,1763720856037285.324	,1763720856037430.261	
0,Conv2D41,KERNEL_AICORE,1,122,398.958,1763720856037430.344	,1763720856037829.302	
0,Add33,KERNEL_AIVEC,1,123,2.395,1763720856037829.386	,1763720856037831.781	
0,Rsqrt34,KERNEL_AIVEC,1,124,2.333,1763720856037831.865	,1763720856037834.198	
0,Mul35,KERNEL_AIVEC,1,125,2.541,1763720856037834.261	,1763720856037836.802	
0,Mul35,KERNEL_AIVEC,1,126,2.125,1763720856037836.886	,1763720856037839.011	
0,Sub36,KERNEL_AIVEC,1,127,2.937,1763720856037959.240	,1763720856037962.177	
0,trans_TransData_21,KERNEL_AIVEC,1,128,2.416,1763720856038056.949	,1763720856038059.365	
0,Mul42,KERNEL_AIVEC,1,129,135.25,1763720856038086.532	,1763720856038221.782	
0,trans_TransData_22,KERNEL_AIVEC,1,130,2.354,1763720856038221.844	,1763720856038224.198	
0,Add43,KERNEL_AIVEC,1,131,133.437,1763720856038224.261	,1763720856038357.698	
0,Relu44,KERNEL_AIVEC,1,132,127.791,1763720856038357.782	,1763720856038485.573	
0,Conv2D41,KERNEL_AICORE,1,133,404.437,1763720856038485.657	,1763720856038890.094	
0,Add33,KERNEL_AIVEC,1,134,2.187,1763720856038890.157	,1763720856038892.344	
0,Rsqrt34,KERNEL_AIVEC,1,135,2.145,1763720856038892.428	,1763720856038894.573	
0,Mul35,KERNEL_AIVEC,1,136,2.125,1763720856038894.657	,1763720856038896.782	
0,Mul35,KERNEL_AIVEC,1,137,2.083,1763720856038896.865	,1763720856038898.948	
0,Sub36,KERNEL_AIVEC,1,138,2.291,1763720856038899.032	,1763720856038901.323	
0,trans_TransData_21,KERNEL_AIVEC,1,139,1.916,1763720856038901.386	,1763720856038903.302	
0,Mul42,KERNEL_AIVEC,1,140,138.979,1763720856038903.365	,1763720856039042.344	
0,trans_TransData_22,KERNEL_AIVEC,1,141,3.0,1763720856039042.407	,1763720856039045.407	
0,Add43,KERNEL_AIVEC,1,142,133.0,1763720856039045.490	,1763720856039178.490	
0,Add45,KERNEL_AIVEC,1,143,375.02,1763720856039178.553	,1763720856039553.573	
0,Relu44,KERNEL_AIVEC,1,144,139.062,1763720856039553.636	,1763720856039692.698	
0,Conv2D46,KERNEL_AICORE,1,145,213.208,1763720856527060.407	,1763720856527273.615	
0,Add47,KERNEL_AIVEC,1,146,4.187,1763720857013893.199	,1763720857013897.386	
0,Rsqrt48,KERNEL_AIVEC,1,147,3.604,1763720857460367.782	,1763720857460371.386	
0,Mul49,KERNEL_AIVEC,1,148,3.895,1763720857933631.907	,1763720857933635.802	
0,Mul49,KERNEL_AIVEC,1,149,2.0,1763720857933753.178	,1763720857933755.178	
0,Sub50,KERNEL_AIVEC,1,150,4.062,1763720858442250.928	,1763720858442254.990	
0,trans_TransData_23,KERNEL_AIVEC,1,151,3.666,1763720858948152.553	,1763720858948156.219	
0,Mul51,KERNEL_AIVEC,1,152,68.041,1763720858948221.053	,1763720858948289.094	
0,trans_TransData_24,KERNEL_AIVEC,1,153,4.02,1763720859451197.678	,1763720859451201.698	
0,Add52,KERNEL_AIVEC,1,154,68.354,1763720859451252.886	,1763720859451321.240	
0,Relu53,KERNEL_AIVEC,1,155,67.77,1763720859894950.761	,1763720859895018.531	
0,Conv2D54,KERNEL_AICORE,1,156,405.666,1763720860379567.324	,1763720860379972.990	
0,Add47,KERNEL_AIVEC,1,157,2.52,1763720860379973.053	,1763720860379975.573	
0,Rsqrt48,KERNEL_AIVEC,1,158,2.541,1763720860379975.636	,1763720860379978.177	
0,Mul49,KERNEL_AIVEC,1,159,2.229,1763720860379978.240	,1763720860379980.469	
0,Mul49,KERNEL_AIVEC,1,160,2.041,1763720860379980.532	,1763720860379982.573	
0,Sub50,KERNEL_AIVEC,1,161,2.437,1763720860380016.178	,1763720860380018.615	
0,trans_TransData_23,KERNEL_AIVEC,1,162,2.25,1763720860380087.553	,1763720860380089.803	
0,Mul51,KERNEL_AIVEC,1,163,65.479,1763720860380114.219	,1763720860380179.698	
0,trans_TransData_24,KERNEL_AIVEC,1,164,2.291,1763720860380179.782	,1763720860380182.073	
0,Add52,KERNEL_AIVEC,1,165,65.5,1763720860380195.199	,1763720860380260.699	
0,Conv2D55,KERNEL_AICORE,1,166,164.187,1763720860858257.219	,1763720860858421.406	
0,Add47,KERNEL_AIVEC,1,167,2.75,1763720860858525.032	,1763720860858527.782	
0,Rsqrt48,KERNEL_AIVEC,1,168,3.312,1763720860858640.803	,1763720860858644.115	
0,Mul49,KERNEL_AIVEC,1,169,2.187,1763720860858700.344	,1763720860858702.531	
0,Mul49,KERNEL_AIVEC,1,170,2.0,1763720860858744.740	,1763720860858746.740	
0,Sub50,KERNEL_AIVEC,1,171,2.395,1763720860858793.907	,1763720860858796.302	
0,trans_TransData_23,KERNEL_AIVEC,1,172,2.208,1763720860858867.407	,1763720860858869.615	
0,Mul51,KERNEL_AIVEC,1,173,67.479,1763720860858909.303	,1763720860858976.782	
0,trans_TransData_24,KERNEL_AIVEC,1,174,2.458,1763720860859015.261	,1763720860859017.719	
0,Add52,KERNEL_AIVEC,1,175,67.02,1763720860859017.782	,1763720860859084.802	
0,Add56,KERNEL_AIVEC,1,176,144.0,1763720861320559.657	,1763720861320703.657	
0,Relu53,KERNEL_AIVEC,1,177,65.395,1763720861320769.240	,1763720861320834.635	
0,Conv2D54,KERNEL_AICORE,1,178,404.354,1763720861320845.678	,1763720861321250.032	
0,Add47,KERNEL_AIVEC,1,179,2.5,1763720861321250.094	,1763720861321252.594	
0,Rsqrt48,KERNEL_AIVEC,1,180,2.375,1763720861321397.365	,1763720861321399.740	
0,Mul49,KERNEL_AIVEC,1,181,2.208,1763720861321466.240	,1763720861321468.448	
0,Mul49,KERNEL_AIVEC,1,182,2.041,1763720861321506.240	,1763720861321508.281	
0,Sub50,KERNEL_AIVEC,1,183,2.437,1763720861321553.074	,1763720861321555.511	
0,trans_TransData_23,KERNEL_AIVEC,1,184,2.208,1763720861321629.219	,1763720861321631.427	
0,Mul51,KERNEL_AIVEC,1,185,68.291,1763720861321651.094	,1763720861321719.385	
0,trans_TransData_24,KERNEL_AIVEC,1,186,2.395,1763720861321719.449	,1763720861321721.844	
0,Add52,KERNEL_AIVEC,1,187,67.729,1763720861321740.386	,1763720861321808.115	
0,Relu53,KERNEL_AIVEC,1,188,65.0,1763720861321808.178	,1763720861321873.178	
0,Conv2D54,KERNEL_AICORE,1,189,408.833,1763720861321873.261	,1763720861322282.094	
0,Add47,KERNEL_AIVEC,1,190,2.104,1763720861322282.157	,1763720861322284.261	
0,Rsqrt48,KERNEL_AIVEC,1,191,2.062,1763720861322284.344	,1763720861322286.406	
0,Mul49,KERNEL_AIVEC,1,192,2.125,1763720861322286.490	,1763720861322288.615	
0,Mul49,KERNEL_AIVEC,1,193,2.083,1763720861322288.699	,1763720861322290.782	
0,Sub50,KERNEL_AIVEC,1,194,2.145,1763720861322290.844	,1763720861322292.989	
0,trans_TransData_23,KERNEL_AIVEC,1,195,2.041,1763720861322293.074	,1763720861322295.115	
0,Mul51,KERNEL_AIVEC,1,196,66.062,1763720861322295.199	,1763720861322361.261	
0,trans_TransData_24,KERNEL_AIVEC,1,197,1.979,1763720861322361.344	,1763720861322363.323	
0,Add52,KERNEL_AIVEC,1,198,65.979,1763720861322363.407	,1763720861322429.386	
0,Add56,KERNEL_AIVEC,1,199,150.687,1763720861322429.469	,1763720861322580.156	
0,Relu53,KERNEL_AIVEC,1,200,65.041,1763720861322580.219	,1763720861322645.260	
0,Conv2D57,KERNEL_AICORE,1,201,285.354,1763720861781118.678	,1763720861781404.032	
0,Add58,KERNEL_AIVEC,1,202,4.041,1763720862234833.699	,1763720862234837.740	
0,Rsqrt59,KERNEL_AIVEC,1,203,4.062,1763720862696207.407	,1763720862696211.469	
0,Mul60,KERNEL_AIVEC,1,204,4.062,1763720863163182.386	,1763720863163186.448	
0,Mul60,KERNEL_AIVEC,1,205,2.104,1763720863163332.532	,1763720863163334.636	
0,Sub61,KERNEL_AIVEC,1,206,4.27,1763720863648166.678	,1763720863648170.948	
0,trans_TransData_25,KERNEL_AIVEC,1,207,3.958,1763720864159169.865	,1763720864159173.823	
0,Mul62,KERNEL_AIVEC,1,208,35.104,1763720864159228.240	,1763720864159263.344	
0,trans_TransData_26,KERNEL_AIVEC,1,209,4.25,1763720864673024.553	,1763720864673028.803	
0,Add63,KERNEL_AIVEC,1,210,35.083,1763720864673225.282	,1763720864673260.365	
0,Relu64,KERNEL_AIVEC,1,211,34.937,1763720865124212.803	,1763720865124247.740	
0,Conv2D65,KERNEL_AICORE,1,212,466.583,1763720865611171.074	,1763720865611637.657	
0,Add58,KERNEL_AIVEC,1,213,2.979,1763720865611637.740	,1763720865611640.719	
0,Rsqrt59,KERNEL_AIVEC,1,214,2.5,1763720865611640.782	,1763720865611643.282	
0,Mul60,KERNEL_AIVEC,1,215,2.291,1763720865611643.344	,1763720865611645.635	
0,Mul60,KERNEL_AIVEC,1,216,2.083,1763720865611645.719	,1763720865611647.802	
0,Sub61,KERNEL_AIVEC,1,217,2.375,1763720865611647.886	,1763720865611650.261	
0,trans_TransData_25,KERNEL_AIVEC,1,218,2.333,1763720865611671.969	,1763720865611674.302	
0,Mul62,KERNEL_AIVEC,1,219,33.729,1763720865611692.928	,1763720865611726.657	
0,trans_TransData_26,KERNEL_AIVEC,1,220,1.854,1763720865611744.032	,1763720865611745.886	
0,Add63,KERNEL_AIVEC,1,221,34.145,1763720865611764.615	,1763720865611798.760	
0,Conv2D66,KERNEL_AICORE,1,222,130.52,1763720866061035.053	,1763720866061165.573	
0,Add58,KERNEL_AIVEC,1,223,2.77,1763720866061236.553	,1763720866061239.323	
0,Rsqrt59,KERNEL_AIVEC,1,224,2.645,1763720866061304.178	,1763720866061306.823	
0,Mul60,KERNEL_AIVEC,1,225,2.312,1763720866061353.532	,1763720866061355.844	
0,Mul60,KERNEL_AIVEC,1,226,2.125,1763720866061388.657	,1763720866061390.782	
0,Sub61,KERNEL_AIVEC,1,227,2.312,1763720866061431.324	,1763720866061433.636	
0,trans_TransData_25,KERNEL_AIVEC,1,228,2.479,1763720866061500.719	,1763720866061503.198	
0,Mul62,KERNEL_AIVEC,1,229,33.687,1763720866061522.699	,1763720866061556.386	
0,trans_TransData_26,KERNEL_AIVEC,1,230,2.062,1763720866061574.886	,1763720866061576.948	
0,Add63,KERNEL_AIVEC,1,231,34.312,1763720866061595.928	,1763720866061630.240	
0,Add67,KERNEL_AIVEC,1,232,47.27,1763720866533201.449	,1763720866533248.719	
0,Relu64,KERNEL_AIVEC,1,233,33.77,1763720866533339.886	,1763720866533373.656	
0,Conv2D65,KERNEL_AICORE,1,234,427.208,1763720866533415.574	,1763720866533842.782	
0,Add58,KERNEL_AIVEC,1,235,2.833,1763720866533842.844	,1763720866533845.677	
0,Rsqrt59,KERNEL_AIVEC,1,236,2.791,1763720866533845.761	,1763720866533848.552	
0,Mul60,KERNEL_AIVEC,1,237,3.312,1763720866533848.636	,1763720866533851.948	
0,Mul60,KERNEL_AIVEC,1,238,2.208,1763720866533852.011	,1763720866533854.219	
0,Sub61,KERNEL_AIVEC,1,239,2.291,1763720866533854.282	,1763720866533856.573	
0,trans_TransData_25,KERNEL_AIVEC,1,240,2.833,1763720866533856.657	,1763720866533859.490	
0,Mul62,KERNEL_AIVEC,1,241,33.937,1763720866533859.553	,1763720866533893.490	
0,trans_TransData_26,KERNEL_AIVEC,1,242,2.208,1763720866533893.553	,1763720866533895.761	
0,Add63,KERNEL_AIVEC,1,243,34.0,1763720866533895.824	,1763720866533929.824	
0,Relu64,KERNEL_AIVEC,1,244,33.25,1763720866533929.907	,1763720866533963.157	
0,Conv2D65,KERNEL_AICORE,1,245,447.52,1763720866533963.240	,1763720866534410.760	
0,Add58,KERNEL_AIVEC,1,246,2.208,1763720866534410.844	,1763720866534413.052	
0,Rsqrt59,KERNEL_AIVEC,1,247,2.083,1763720866534413.115	,1763720866534415.198	
0,Mul60,KERNEL_AIVEC,1,248,2.208,1763720866534415.261	,1763720866534417.469	
0,Mul60,KERNEL_AIVEC,1,249,2.062,1763720866534417.553	,1763720866534419.615	
0,Sub61,KERNEL_AIVEC,1,250,2.187,1763720866534419.699	,1763720866534421.886	
0,trans_TransData_25,KERNEL_AIVEC,1,251,1.854,1763720866534421.949	,1763720866534423.803	
0,Mul62,KERNEL_AIVEC,1,252,33.291,1763720866534423.886	,1763720866534457.177	
0,trans_TransData_26,KERNEL_AIVEC,1,253,1.75,1763720866534457.261	,1763720866534459.011	
0,Add63,KERNEL_AIVEC,1,254,33.416,1763720866534459.094	,1763720866534492.510	
0,Add67,KERNEL_AIVEC,1,255,68.229,1763720866534492.594	,1763720866534560.823	
0,Relu64,KERNEL_AIVEC,1,256,33.25,1763720866534560.886	,1763720866534594.136	
0,Conv2D68,KERNEL_AICORE,1,257,380.645,1763720867004674.553	,1763720867005055.198	
0,Add69,KERNEL_AIVEC,1,258,4.166,1763720867459912.740	,1763720867459916.906	
0,Rsqrt70,KERNEL_AIVEC,1,259,4.145,1763720867891403.553	,1763720867891407.698	
0,Mul71,KERNEL_AIVEC,1,260,3.645,1763720868350808.011	,1763720868350811.656	
0,Mul71,KERNEL_AIVEC,1,261,2.229,1763720868351002.824	,1763720868351005.053	
0,Sub72,KERNEL_AIVEC,1,262,4.083,1763720868810532.136	,1763720868810536.219	
0,trans_TransData_27,KERNEL_AIVEC,1,263,4.25,1763720869335430.678	,1763720869335434.928	
0,Mul73,KERNEL_AIVEC,1,264,19.75,1763720869335553.386	,1763720869335573.136	
0,trans_TransData_28,KERNEL_AIVEC,1,265,4.062,1763720869855675.011	,1763720869855679.073	
0,Add74,KERNEL_AIVEC,1,266,19.145,1763720869855725.324	,1763720869855744.469	
0,Relu75,KERNEL_AIVEC,1,267,19.02,1763720870351104.657	,1763720870351123.677	
0,Conv2D76,KERNEL_AICORE,1,268,846.0,1763720870830548.844	,1763720870831394.844	
0,Add69,KERNEL_AIVEC,1,269,3.854,1763720870831394.928	,1763720870831398.782	
0,Rsqrt70,KERNEL_AIVEC,1,270,2.875,1763720870831398.865	,1763720870831401.740	
0,Mul71,KERNEL_AIVEC,1,271,2.416,1763720870831401.824	,1763720870831404.240	
0,Mul71,KERNEL_AIVEC,1,272,2.208,1763720870831404.324	,1763720870831406.532	
0,Sub72,KERNEL_AIVEC,1,273,2.645,1763720870831406.615	,1763720870831409.260	
0,trans_TransData_27,KERNEL_AIVEC,1,274,2.77,1763720870831409.324	,1763720870831412.094	
0,Mul73,KERNEL_AIVEC,1,275,26.416,1763720870831419.719	,1763720870831446.135	
0,trans_TransData_28,KERNEL_AIVEC,1,276,2.208,1763720870831476.844	,1763720870831479.052	
0,Add74,KERNEL_AIVEC,1,277,18.291,1763720870831497.219	,1763720870831515.510	
0,Conv2D77,KERNEL_AICORE,1,278,84.791,1763720871298906.886	,1763720871298991.677	
0,Add69,KERNEL_AIVEC,1,279,2.937,1763720871299111.115	,1763720871299114.052	
0,Rsqrt70,KERNEL_AIVEC,1,280,2.437,1763720871299196.386	,1763720871299198.823	
0,Mul71,KERNEL_AIVEC,1,281,2.208,1763720871299253.011	,1763720871299255.219	
0,Mul71,KERNEL_AIVEC,1,282,2.27,1763720871299295.553	,1763720871299297.823	
0,Sub72,KERNEL_AIVEC,1,283,2.416,1763720871299346.199	,1763720871299348.615	
0,trans_TransData_27,KERNEL_AIVEC,1,284,2.354,1763720871299418.782	,1763720871299421.136	
0,Mul73,KERNEL_AIVEC,1,285,17.937,1763720871299445.053	,1763720871299462.990	
0,trans_TransData_28,KERNEL_AIVEC,1,286,2.687,1763720871299533.511	,1763720871299536.198	
0,Add74,KERNEL_AIVEC,1,287,18.145,1763720871299559.094	,1763720871299577.239	
0,Add78,KERNEL_AIVEC,1,288,26.208,1763720871790998.865	,1763720871791025.073	
0,Relu75,KERNEL_AIVEC,1,289,18.375,1763720871791173.657	,1763720871791192.032	
0,Conv2D76,KERNEL_AICORE,1,290,855.5,1763720871791261.615	,1763720871792117.115	
0,Add69,KERNEL_AIVEC,1,291,2.916,1763720871792117.199	,1763720871792120.115	
0,Rsqrt70,KERNEL_AIVEC,1,292,2.75,1763720871792169.074	,1763720871792171.824	
0,Mul71,KERNEL_AIVEC,1,293,2.458,1763720871792241.636	,1763720871792244.094	
0,Mul71,KERNEL_AIVEC,1,294,2.375,1763720871792284.053	,1763720871792286.428	
0,Sub72,KERNEL_AIVEC,1,295,3.187,1763720871792333.365	,1763720871792336.552	
0,trans_TransData_27,KERNEL_AIVEC,1,296,3.375,1763720871792446.865	,1763720871792450.240	
0,Mul73,KERNEL_AIVEC,1,297,27.916,1763720871792475.949	,1763720871792503.865	
0,trans_TransData_28,KERNEL_AIVEC,1,298,2.458,1763720871792661.178	,1763720871792663.636	
0,Add74,KERNEL_AIVEC,1,299,18.395,1763720871792690.719	,1763720871792709.114	
0,Relu75,KERNEL_AIVEC,1,300,17.583,1763720871792742.074	,1763720871792759.657	
0,Conv2D76,KERNEL_AICORE,1,301,737.187,1763720871792850.574	,1763720871793587.761	
0,Add69,KERNEL_AIVEC,1,302,2.291,1763720871793587.824	,1763720871793590.115	
0,Rsqrt70,KERNEL_AIVEC,1,303,2.562,1763720871793590.178	,1763720871793592.740	
0,Mul71,KERNEL_AIVEC,1,304,2.354,1763720871793592.824	,1763720871793595.178	
0,Mul71,KERNEL_AIVEC,1,305,2.25,1763720871793595.261	,1763720871793597.511	
0,Sub72,KERNEL_AIVEC,1,306,2.437,1763720871793597.594	,1763720871793600.031	
0,trans_TransData_27,KERNEL_AIVEC,1,307,2.041,1763720871793600.094	,1763720871793602.135	
0,Mul73,KERNEL_AIVEC,1,308,25.708,1763720871793602.219	,1763720871793627.927	
0,trans_TransData_28,KERNEL_AIVEC,1,309,2.041,1763720871793628.011	,1763720871793630.052	
0,Add74,KERNEL_AIVEC,1,310,18.02,1763720871793630.115	,1763720871793648.135	
0,Add78,KERNEL_AIVEC,1,311,33.583,1763720871793648.219	,1763720871793681.802	
0,Relu75,KERNEL_AIVEC,1,312,17.625,1763720871793681.886	,1763720871793699.511	
0,N/A,MEMCPY_ASYNC,1,313,3.0,1763720872261460.053	,1763720872261463.053	
0,Fill79,KERNEL_AIVEC,1,314,3.895,1763720872261575.990	,1763720872261579.885	
0,trans_TransData_30,KERNEL_AIVEC,1,315,3.625,1763720872261636.032	,1763720872261639.657	
0,Cast80,KERNEL_AIVEC,1,316,4.833,1763720872731424.074	,1763720872731428.907	
0,atomic_memset-1_801,KERNEL_AIVEC,1,317,3.854,1763720873274467.803	,1763720873274471.657	
0,trans_TransData_31,KERNEL_AIVEC,1,318,3.791,1763720873274516.303	,1763720873274520.094	
0,Cumsum81,KERNEL_AIVEC,1,319,14.333,1763720873274600.449	,1763720873274614.782	
0,trans_TransData_34,KERNEL_AIVEC,1,320,4.27,1763720873274629.469	,1763720873274633.739	
0,Cast80,KERNEL_AIVEC,1,321,3.27,1763720873274783.344	,1763720873274786.614	
0,atomic_memset-1_812,KERNEL_AIVEC,1,322,3.958,1763720873832903.907	,1763720873832907.865	
0,trans_TransData_35,KERNEL_AIVEC,1,323,4.083,1763720873832959.094	,1763720873832963.177	
0,Cumsum82,KERNEL_AIVEC,1,324,57.583,1763720873832994.886	,1763720873833052.469	
0,trans_TransData_38,KERNEL_AIVEC,1,325,4.145,1763720873833052.532	,1763720873833056.677	
0,trans_TransData_39,KERNEL_AIVEC,1,326,4.791,1763720874286469.324	,1763720874286474.115	
0,N/A,MEMCPY_ASYNC,1,327,34.687,1763720874293409.365	,1763720874293444.052	
0,Add84,KERNEL_AIVEC,1,328,3.958,1763720874768105.469	,1763720874768109.427	
0,trans_TransData_41,KERNEL_AIVEC,1,329,5.166,1763720875286224.824	,1763720875286229.990	
0,RealDiv85,KERNEL_AIVEC,1,330,3.604,1763720875286283.386	,1763720875286286.990	
0,trans_TransData_44,KERNEL_AIVEC,1,331,3.729,1763720875286316.678	,1763720875286320.407	
0,Mul86,KERNEL_AIVEC,1,332,5.312,1763720875768987.303	,1763720875768992.615	
0,trans_TransData_45,KERNEL_AIVEC,1,333,5.125,1763720876314087.928	,1763720876314093.053	
