Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID
0,4294967295,99,1,Conv2D41,N/A,N/A,N/A,1763720854103385.907	,559.125,485605.021,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,100,1,Add33,N/A,N/A,N/A,1763720854103945.095	,2.917,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,101,1,Rsqrt34,N/A,N/A,N/A,1763720854103948.074	,2.354,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,102,1,Mul35,N/A,N/A,N/A,1763720854103950.491	,2.667,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,103,1,Mul35,N/A,N/A,N/A,1763720854103953.241	,2.083,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,104,1,Sub36,N/A,N/A,N/A,1763720854103955.407	,2.396,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,105,1,trans_TransData_21,N/A,N/A,N/A,1763720854604063.803	,4.021,500106.0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,106,1,Mul42,N/A,N/A,N/A,1763720854604117.386	,189.667,49.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,107,1,trans_TransData_22,N/A,N/A,N/A,1763720855100853.991	,4.0,496546.938,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,108,1,Add43,N/A,N/A,N/A,1763720855100906.324	,133.312,48.333,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,109,1,Relu44,N/A,N/A,N/A,1763720855576818.262	,130.104,475778.625,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,110,1,Conv2D41,N/A,N/A,N/A,1763720855577023.803	,407.021,75.438,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,111,1,Add33,N/A,N/A,N/A,1763720855577430.886	,2.604,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,112,1,Rsqrt34,N/A,N/A,N/A,1763720855577433.574	,2.438,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,113,1,Mul35,N/A,N/A,N/A,1763720855577436.095	,2.521,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,114,1,Mul35,N/A,N/A,N/A,1763720855577438.699	,2.083,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,115,1,Sub36,N/A,N/A,N/A,1763720855577440.866	,2.375,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,116,1,trans_TransData_21,N/A,N/A,N/A,1763720855577443.303	,2.292,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,117,1,Mul42,N/A,N/A,N/A,1763720855577453.720	,135.208,8.125,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,118,1,trans_TransData_22,N/A,N/A,N/A,1763720855577588.991	,2.188,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,119,1,Add43,N/A,N/A,N/A,1763720855577591.262	,133.479,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,120,1,Add45,N/A,N/A,N/A,1763720856036188.991	,377.021,458464.25,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,121,1,Relu44,N/A,N/A,N/A,1763720856037285.324	,144.938,719.312,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,122,1,Conv2D41,N/A,N/A,N/A,1763720856037430.345	,398.958,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,123,1,Add33,N/A,N/A,N/A,1763720856037829.386	,2.396,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,124,1,Rsqrt34,N/A,N/A,N/A,1763720856037831.866	,2.333,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,125,1,Mul35,N/A,N/A,N/A,1763720856037834.262	,2.542,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,126,1,Mul35,N/A,N/A,N/A,1763720856037836.886	,2.125,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,127,1,Sub36,N/A,N/A,N/A,1763720856037959.241	,2.938,120.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,128,1,trans_TransData_21,N/A,N/A,N/A,1763720856038056.949	,2.417,94.771,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,129,1,Mul42,N/A,N/A,N/A,1763720856038086.532	,135.25,27.167,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
